,expected,predicted
467,0.39,0.3606861074113963
468,0.29,0.3876632395075335
469,0.61,0.3491569546091443
470,0.0,0.21710198217079624
471,0.0,0.12447107778857983
472,0.27,0.3540216621052169
473,0.0,0.18058829112117136
474,0.46,0.060267266094475046
475,0.4,0.38553181816137083
476,0.05,0.15498831597871446
477,0.33,0.18154609223215884
478,0.29,0.28131143483034793
479,0.0,0.1653430836967396
480,0.11,0.20269901099326088
481,0.34,0.4106954357737988
482,0.44,0.24795044538019928
483,0.06,0.3426078172447192
484,0.16,0.07940653144751422
485,0.09,0.2606596115652056
486,0.57,0.48400404357732996
487,0.14,0.26613854930333347
488,0.32,0.3652732300061837
489,0.3,0.35240363103357886
490,0.0,0.23312136790825888
491,0.25,0.2458856729222735
492,0.37,0.20083807863564693
493,0.51,0.4122315883447165
494,0.61,0.3872419349700575
495,0.0,0.27304771237107
496,0.59,0.3949899820030289
497,0.45,0.395296112337839
498,0.32,0.3135584733600938
499,0.14,0.3349277119228412
500,0.38,0.24435944532889553
501,0.0,0.3333698001629179
502,0.0,0.08110341221424808
503,0.25,0.37703238632150765
504,0.68,0.42589892207108404
505,0.42,0.3479106355760114
506,0.24,0.1810021559960982
507,0.1,0.10236319970933644
508,0.27,0.3150346499718367
509,0.0,-0.0007436511400999712
510,0.0,0.36934517805809486
511,0.17,0.338737422637815
512,0.26,0.2554047550859423
513,0.0,0.19059451101986769
514,0.43,0.3900672529955518
515,0.32,0.047719213548377756
516,0.52,0.4115317918741554
517,0.52,0.32857927972452206
518,0.1,0.3171477609309424
519,0.0,0.11052427094636012
520,0.0,-0.0010501779118615023
521,0.67,0.3281664866638076
522,0.05,0.2585196152305642
523,0.33,0.2642471396198927
524,0.59,0.4211352771382373
525,0.72,0.2918795927453079
526,0.5,0.22064348319074167
527,0.48,0.3916029131230942
528,0.17,0.3298159573472181
529,0.42,0.3243515817267042
530,0.0,-0.014818407590699217
531,0.03,0.0479506085064575
532,0.0,0.21139632041585127
533,0.0,0.02793871742788088
534,0.0,0.06801537458941823
535,0.73,0.452006199025578
536,0.27,0.35176944729263504
537,0.21,0.43111490819913656
538,0.0,-0.010567584736686952
539,0.0,0.18321404293852875
540,0.0,0.23812518292383703
541,0.31,0.346604245845321
542,0.32,0.4248098471975814
543,0.01,0.3541676130308587
544,0.31,0.44373771997111844
545,0.34,0.23450041072013306
546,0.0,0.03217526497162858
547,0.03,0.3679063940983649
548,0.02,0.31258811274839654
549,0.63,0.3556974108389158
550,0.63,0.43253209855857383
551,0.32,0.2192074987968295
552,0.0,0.22967518284552896
553,0.04,0.028726826501539626
554,0.29,0.3679036172671267
555,0.03,0.34747069423499394
556,0.0,-0.010028528515163684
557,0.53,0.3590726664311173
558,0.1,0.0919693434133115
559,0.63,0.4509382626174594
560,0.39,0.3398397699608888
561,0.59,0.42339818994852935
562,0.37,0.3838675674975388
563,0.04,0.2947018390283184
564,0.34,0.2740331178719352
565,0.0,0.04441820309294192
566,0.0,0.08171129758781243
567,0.02,0.23334964960094595
568,0.09,0.22272586058868019
569,0.1,0.40036430907192877
570,0.69,0.3551277267551144
571,0.4,0.03511442972446109
572,0.0,0.3689521368372233
573,0.41,0.3750493083010965
574,0.28,0.4146493580046481
575,0.0,0.22793453815374384
576,0.28,0.317460539978595
577,0.36,0.3158354709389968
578,0.07,0.22497919928569382
579,0.0,0.39586453373515174
580,0.15,0.3132808804320648
581,0.46,0.3978219660395235
582,0.37,0.28931756771047845
583,0.02,0.2020662042721432
584,0.0,0.21507412442222085
585,0.0,0.25977726905660536
586,0.41,0.25121039654654537
587,0.43,0.3318286148652713
588,0.0,0.031666725334622586
589,0.42,0.42346285907300957
590,0.0,0.3116294736816329
591,0.0,0.15897144946584907
592,0.46,0.4020575395633622
593,0.4,0.29259583589062876
594,0.0,0.20581852051981844
595,0.0,0.05611493539622023
596,0.14,0.373183773259428
597,0.0,0.17986226953200096
598,0.78,0.29239169249458874
599,0.27,0.4188816452025824
600,0.51,0.36428688132039194
601,0.29,0.3307751157187666
602,0.55,0.3607746619667525
603,0.0,0.22377215616807833
604,0.0,0.10538900829830447
605,0.11,0.2418390035106988
606,0.0,0.2953629746719457
607,0.58,0.3222586363147984
608,0.34,0.33390503471395094
609,0.59,0.33502367148032053
610,0.0,-0.001393611063476921
611,0.12,0.18202595783716977
612,0.35,0.28621409146381793
613,0.41,0.2538589031355214
614,0.34,0.34906053177395313
615,0.65,0.462194764656445
616,0.57,0.4444385565713841
617,0.0,0.3924329494356955
618,0.0,0.3347082637052768
619,0.0,0.24188610881093087
620,0.26,0.2423673863857075
621,0.33,0.29459797454229736
622,0.15,0.33051091870219945
623,0.03,0.14380680015984354
624,0.46,0.3085635912920261
625,0.4,0.39987456632584684
626,0.37,0.3462455566143711
627,0.55,0.43413391316333005
628,0.18,0.2507624429322156
629,0.12,0.24524667955644572
630,0.01,0.15719881927008272
631,0.33,0.3528466048405237
632,0.39,0.3206016593859982
633,0.34,0.269935832424811
634,0.32,0.37138075200789017
635,0.69,0.28895343125227985
636,0.45,0.3888255107159142
637,0.01,0.41358677266265886
638,0.35,0.26156453348447317
639,0.17,0.3619574206454399
640,0.44,0.30530801554308107
641,0.63,0.3815823503241854
642,0.41,0.11973036888016929
643,0.0,-0.002924274985459857
644,0.54,0.2197558309920815
645,0.0,0.2003765777663843
646,0.32,0.33651192150740916
647,0.0,0.4237483390552382
648,0.09,0.3732236080961819
649,0.0,0.10407712798780734
650,0.0,0.19743279065537941
651,0.0,0.10315251918713242
652,0.01,0.4256039813872104
653,0.0,0.06515761943685955
654,0.6,0.2997304722908933
655,0.02,0.2011074016296965
656,0.19,0.37503107233148697
657,0.3,0.34443638012956257
658,0.02,0.33697027301645355
659,0.72,0.39937379994179495
660,0.06,0.3524971819932575
661,0.65,0.24281554992609844
662,0.4,0.26198728994094445
663,0.57,0.4091534058747166
664,0.37,0.3584541222787583
665,0.37,0.39302463685993594
666,0.3,0.08168634362161675
667,0.27,0.4209425805483989
668,0.38,0.3758846477541666
669,0.25,0.3516734490412707
670,0.2,0.134986220989618
671,0.0,0.1919923083545761
672,0.0,0.0865442446778115
673,0.33,0.32216147094140485
674,0.53,0.432093475477801
675,0.02,0.41011352438791715
676,0.38,0.3064791096443319
677,0.48,0.3907784764609649
678,0.49,0.2693931926122589
679,0.3,0.39025044454870517
680,0.62,0.3338863682184167
681,0.56,0.2885550068239452
682,0.0,0.08143362553944242
683,0.0,0.373567038126235
684,0.21,0.10509075675896543
685,0.4,0.36740762362384394
686,0.62,0.14515926825873343
687,0.05,0.21444517822568562
688,0.18,0.23568082088060738
689,0.61,0.4047414084509867
690,0.05,0.3296450773282803
691,0.0,0.20029020731797023
692,0.54,0.42255511054698824
693,0.8,0.4174257860910221
694,0.22,0.2694814351255287
695,0.0,0.43167225678315774
696,0.37,0.438943056265595
697,0.08,0.18903637415844396
698,0.0,0.17520974061009295
699,0.68,0.2841140936782919
700,0.08,0.25372278648984475
701,0.41,0.35317030705485797
702,0.21,0.3281011700003189
703,0.38,0.435403504556672
704,0.03,0.37834157350258485
705,0.22,0.44583214205054467
706,0.36,0.4076694439271657
707,0.09,0.21684816074549398
708,0.06,-0.05994546049712643
709,0.0,0.16917357003593816
710,0.23,0.3536620948129333
711,0.0,0.05875073691989606
712,0.0,0.19049028016410152
713,0.5,0.41379485268936667
714,0.11,0.23421870907759676
715,0.36,0.09262887556229407
716,0.24,0.306853933874975
717,0.0,0.07547062968716223
718,0.0,0.12554778784423382
719,0.3,0.2651108014722468
720,0.15,0.2827520246320333
721,0.0,0.01515303168007505
722,0.26,0.3649713807742767
723,0.41,0.37899230150713065
724,0.14,0.4040794657031788
725,0.0,0.02829388289505891
726,0.43,0.3316137642420798
727,0.07,0.2982110486644477
728,0.45,0.36849132338001156
729,0.22,0.026362668405401204
730,0.7,0.4358583343613736
731,0.42,0.3213673369431596
732,0.0,0.06594603537753223
733,0.28,0.24974025698073318
734,0.0,0.19988788490113596
735,0.28,0.35243311833181673
736,0.0,0.338318502556772
737,0.39,0.26449677838150654
738,0.07,0.23883059686190988
739,0.37,0.2886785355996735
740,0.05,0.4243452291171654
741,0.0,0.10692859207711852
742,0.46,0.3715189065159584
743,0.24,0.27133290123014714
744,0.01,0.38296116699064536
745,0.11,0.23202083537329715
746,0.54,0.22453718799220648
747,0.63,0.418841579776595
748,0.54,0.20890726721162833
749,0.16,0.23047111208742155
750,0.06,0.4027501503613189
751,0.0,0.1641245262815091
752,0.52,0.14120719097342266
753,0.2,0.36668465036303577
754,0.32,0.27689122460674026
755,0.15,0.23100035490994336
756,0.03,0.1581124508747226
757,0.26,0.22378276003854308
758,0.36,0.22346046055658497
759,0.39,0.04289659442589937
760,0.28,0.2653824470009888
761,0.0,0.08785348612530601
762,0.36,0.38205734079722753
763,0.31,0.23771319822947684
764,0.26,0.18654780631168466
765,0.0,0.3534703909004911
766,0.0,0.12836804616315245
767,0.67,0.43797633185820006
768,0.03,0.07788025617436109
769,0.0,0.3988671998335607
770,0.0,0.339517668648645
771,0.52,0.3319971515173576
772,0.4,0.20111212657964123
773,0.76,0.11590059297521266
774,0.15,0.1890076727339823
775,0.54,0.25204370626429884
776,0.38,0.15280295921023235
777,0.21,0.16720856547016882
778,0.68,0.2897112111366721
779,0.7,0.4146408117589457
780,0.0,0.31022925849116334
781,0.45,0.21281571517975356
782,0.41,0.4130526492212997
783,0.28,0.24474521828007295
784,0.0,0.13407019200567033
785,0.3,0.2564241064480674
786,0.27,0.22613999999513434
787,0.8,0.47386780270813916
788,0.44,0.35683916309159547
789,0.0,0.22412016531523626
790,0.38,0.34040948350847533
791,0.53,0.14014633522552244
792,0.55,0.36643155359436747
793,0.0,0.0990742533529545
794,0.29,0.2621778795096458
795,0.0,0.1335656775102154
796,0.0,0.09251687387315788
797,0.0,-0.013052785365794212
798,0.81,0.339201401179153
799,0.28,0.13667295146643116
800,0.0,0.325566668554509
801,0.23,0.40476934262275915
802,0.0,0.14549835831870547
803,0.0,0.38925486881886234
804,0.0,0.15177948463703578
805,0.51,0.36627983643037554
806,0.35,0.4429058737300827
807,0.0,0.40582827812544653
808,0.0,0.2296302013939811
809,0.0,0.3850421518841184
810,0.0,0.20291447857043632
811,0.28,0.0848578867925294
812,0.56,0.4298893111865235
813,0.83,0.26178126219482895
814,0.64,0.35091480961173666
815,0.0,-0.029020946076292353
816,0.06,0.1944648005494628
817,0.28,0.27543652801922125
818,0.1,0.17203769230467195
819,0.52,0.3307875801866821
820,0.41,0.2234904878982847
821,0.38,0.3981610361824286
822,0.53,0.25585795609200235
823,0.13,0.2770988692638021
824,0.35,0.2589153118980659
825,0.69,0.3587571862890482
826,0.0,0.19202768820633165
827,0.36,0.34891898621841716
828,0.57,0.3449527054294508
829,0.27,0.2875260777507409
830,0.6,0.33324186892580404
831,0.31,0.4191136640158717
832,0.37,0.10029912197024782
833,0.57,0.1759208105622989
834,0.67,0.3101929817898284
835,0.0,0.04375797170920245
836,0.0,0.1411233807227381
837,0.69,0.3095719288620839
838,0.0,0.06279675886346464
839,0.51,0.25777887936210075
840,0.45,0.25454196834172216
841,0.29,0.4138281945983046
842,0.06,0.3990001772403231
843,0.32,0.42467843935167154
844,0.21,0.3791621819727994
845,0.21,0.3564564577202268
846,0.64,0.431117894601042
847,0.51,0.4390227105339682
848,0.55,0.35277202836913724
849,0.18,0.3747684574964585
850,0.08,0.0194383513219705
851,0.27,0.3172841679376609
852,0.0,0.3188567594079197
853,0.26,0.28611461782842207
854,0.0,0.10507774916450631
855,0.75,0.3794183966224533
856,0.37,0.41654053514319084
857,0.36,0.4350504897011647
858,0.57,0.4380998981877317
859,0.03,0.21720259611570844
860,0.2,-0.0016091044969363533
861,0.0,0.3260265602035429
862,0.44,0.3693114239272216
863,0.01,0.18763858463896588
864,0.08,0.06369249544240768
865,0.0,0.05641298965789929
866,0.35,0.2600121794600493
867,0.01,0.4143302366439946
868,0.01,0.2261881568443342
869,0.27,0.29921978339995803
870,0.37,0.3866184966157309
871,0.39,0.20937565523160187
872,0.09,0.24926222849652435
873,0.08,0.04823570622768975
874,0.4,0.25386426465856726
875,0.0,-0.02250084150187459
876,0.37,0.0587587425731913
877,0.48,0.4337455980869319
878,0.0,0.17888683943540634
879,0.45,0.06002349068879241
880,0.0,0.3472760165460493
881,0.0,0.06150946948783641
882,0.21,0.3881641642007266
883,0.43,0.37167299120437636
884,0.68,0.3344202751509582
885,0.41,0.2617144699233495
886,0.16,0.22288597946446675
887,0.0,0.0846248942195103
888,0.45,0.28723053529338793
889,0.74,0.3971142254161918
890,0.34,0.2288366905781162
891,0.03,0.34045394519410044
892,0.64,0.4371495077414411
893,0.0,-0.00699075815535094
894,0.28,0.1760082295158129
895,0.68,0.450006068245153
896,0.44,0.29077291924213855
897,0.0,0.17737326820851576
898,0.08,0.3914187746057888
899,0.21,0.19192988616312803
900,0.22,0.14830125162881813
901,0.28,0.26399691661036784
902,0.51,0.37931470717585897
903,0.01,0.25622267184855047
904,0.33,0.31543952884761345
905,0.25,0.21494534063839885
906,0.22,0.20476710799301695
907,0.0,0.1974774180354062
908,0.0,-0.020741703361523506
909,0.0,0.15246351939298972
910,0.28,0.19227731272236595
911,0.72,0.38495170514183985
912,0.08,0.1910267750076791
913,0.36,0.31232864029150725
914,0.79,0.38797273434929413
915,0.0,0.02809807461427627
916,0.51,0.33526166662872214
917,0.0,0.480037535573638
918,0.56,0.26537399558064567
919,0.0,0.21247019631392178
920,0.07,0.1550933370090067
921,0.26,0.31298242788716224
922,0.58,0.3746351334860867
923,0.0,0.16546219758418418
924,0.06,0.2111519214612944
925,0.0,0.30233041744190686
926,0.43,0.4582414587526213
927,0.01,0.43467208197658075
928,0.01,0.247801709187911
929,0.49,0.20900128997798367
930,0.54,0.2842436577000867
931,0.0,0.0771475872392012
932,0.02,0.07307917839648084
